Model Year,Standard Make,Standard Model,Standard Hierarchy Value,Classification Type,Validation Status,Primary Source Organization,Primary Source Document,Primary Source URL,Notes
2016,Dodge,Challenger,SRT,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Dodge,Charger,SRT,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Dodge,Dart,GT,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Ferrari,488,GTB,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Ford,Focus,RS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Ford,Mustang,Shelby,Sub-model,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,GMC,Acadia,Denali,Trim,Manufacturer Verified,GMC (General Motors),GMC Newsroom: 'GMC celebrates 25 years of Denali as sales reach 2 million vehicles' - Denali described as GMC's premium trim level (newsroom inspected 2026-07-18); Acadia Denali lineage confirmed by 'GMC introduces first ever Acadia Denali Ultimate for 2026',https://news.gmc.com,
2016,GMC,Yukon,Denali,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Honda,Civic,SI,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Hyundai,Azera,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Hyundai,Elantra,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Hyundai,Santa Fe,Ultimate,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Hyundai,Santa Fe Sport,Ultimate,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Hyundai,Sonata,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Hyundai,Sonata,SE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Hyundai,Sonata Sport,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Jaguar,XJ,XJL,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Jeep,Cherokee,Trailhawk,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Jeep,Grand Cherokee,SRT,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Jeep,Wrangler,Unlimited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Kia,Forte,Koup,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,C-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,CLA-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,CLA-Class,Cla250,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,CLA-Class,Cla45,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,CLS-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,E-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,G-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,G-Class,G63,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,GL-Class,Gl450,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,GLA-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,GLA-Class,Gla45,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,GLE-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,S-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mercedes-Benz,S-Class,S600,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Clubman,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Convertible,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Countryman,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Countryman,JCW,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Hardtop,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Hardtop,JCW,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Hardtop,John Cooper Works,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Paceman,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Mini,Paceman,JCW,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Nissan,Altima,SR,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Nissan,JUKE,Nismo,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Nissan,JUKE,RS,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Nissan,LEAF,Battery,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Nissan,Pathfinder,Platinum,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,911,Carrera,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,911,GT3,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,911,GTS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,911,RS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,911,Targa,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,Boxster,GTS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,Cayenne,GTS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,Cayman,GT4,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,Cayman,GTS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,Panamera,Executive,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Porsche,Panamera,GTS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,Camry,LE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,Camry,SE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,Camry,XLE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,Corolla,LE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,Highlander,LE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,RAV4,LE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,RAV4,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,RAV4,SE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2016,Toyota,RAV4,XLE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Acura,MDX,Sport Hybrid,Sub-model,Manufacturer Verified,"Acura (American Honda Motor Co., Inc.)",Acura Electrifies SUV Lineup with Powerful and Efficient 2017 MDX Sport Hybrid (official press release; inspected 2026-07-18),https://acuranews.com/en-US/releases/release-ecb7d1f3ec084c759f624ced3dcc1d43-acura-electrifies-suv-lineup-with-powerful-and-efficient-2017-mdx-sport-hybrid,
2017,BMW,2 Series,M240I,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,BMW,3 Series,328D,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,BMW,3 Series,330E,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,BMW,7 Series,M760I,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,BMW,i3,REX,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Bentley,Continental,GT,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Chevrolet,Express,3500-,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Chrysler,Town & Country,AND,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Dodge,Challenger,GT,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Dodge,Challenger,SRT,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Dodge,Charger,SRT,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Ferrari,488,GTB,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Ford,F-150,Raptor,Sub-model,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Ford,Focus,RS,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Ford,Mustang,Shelby,Sub-model,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,GMC,Acadia,Denali,Trim,Manufacturer Verified,GMC (General Motors),GMC Newsroom: 'GMC celebrates 25 years of Denali as sales reach 2 million vehicles' - Denali described as GMC's premium trim level (newsroom inspected 2026-07-18); Acadia Denali lineage confirmed by 'GMC introduces first ever Acadia Denali Ultimate for 2026',https://news.gmc.com,
2017,GMC,Acadia,Limited,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,GMC,Yukon,Denali,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Honda,Civic,SI,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Honda,Civic,Sport,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Honda,Civic,Type R,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Hyundai,Azera,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Hyundai,Elantra,SE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Hyundai,Santa Fe,Ultimate,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Hyundai,Santa Fe Sport,Ultimate,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Hyundai,Sonata,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Hyundai,Sonata,SE,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Hyundai,Sonata Sport,Limited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Jaguar,XJ,XJL,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Jeep,Cherokee,Trailhawk,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Jeep,Grand Cherokee,SRT,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Jeep,Wrangler,Unlimited,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Kia,Forte,Koup,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Kia,Niro,Touring,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,C-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,C-Class,C43,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,CLA-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,CLA-Class,Cla250,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,CLA-Class,Cla45,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,CLS-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,E-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,E-Class,E300,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,E-Class,Station,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,G-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,G-Class,G63,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GL-Class,Gl450,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GLA-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GLA-Class,Gla45,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GLC-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GLC-Class,Glc43,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GLE-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GLS-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,GLS-Class,Gls63,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,S-Class,AMG,Series,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mercedes-Benz,S-Class,S600,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mini,Clubman,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mini,Clubman,John Cooper Works,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mini,Convertible,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mini,Convertible,John Cooper Works,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mini,Cooper,JCW,Trim,Fully Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mini,Countryman,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
2017,Mini,Hardtop,Cooper,Trim,Government Verified,EPA,EPA FuelEconomy.gov Vehicle Fuel Economy Dataset,https://www.fueleconomy.gov/feg/epadata/vehicles.csv,
